target_id	length	eff_length	est_counts	tpm
uc001ybj.3	2709	2560	431	1552.76
uc021saw.1	1056	907	0	0
uc001ybl.1	4223	4074	220	498.046
uc010aur.3	57388	57239	546.013	87.979
uc010two.2	57388	57239	546.013	87.979
uc001ybo.3	95490	95341	8.98455	0.869129
uc001ybp.3	95490	95341	8.98455	0.869129
uc001ybq.4	39418	39269	0	0
uc001ybr.3	45412	45263	19.0045	3.87241
uc001ybw.1	70123	69974	0	0
uc001ybx.1	70123	69974	0	0
uc001yby.2	21643	21494	0	0
uc001ycb.2	6343	6194	0	0
uc001ycc.2	23269	23120	0	0
uc001ycd.3	42578	42429	0	0
uc001yce.1	17882	17733	0	0
uc001ycj.3	30291	30142	1906.33	583.303
uc010twq.2	30291	30142	1906.33	583.303
uc010twr.2	30291	30142	1906.33	583.303
uc001ycq.3	1840	1691	10	54.5411
uc001yct.3	9712	9563	0	0
uc001ycu.5	9959	9810	0	0
uc001ycv.3	19104	18955	0	0
uc010auv.3	19104	18955	0	0
uc001ycw.4	6495	6346	0	0
uc001ycx.4	12070	11921	0	0
uc001ycy.4	13946	13797	0	0
uc001ycz.4	13946	13797	0	0
uc001ydb.4	13946	13797	0	0
uc001ydc.4	13946	13797	0	0
uc010auw.3	13946	13797	0	0
uc010aux.3	13946	13797	0	0
uc010auy.3	13946	13797	0	0
uc010auz.3	13946	13797	0	0
uc010ava.3	13946	13797	0	0
uc010avb.3	13946	13797	0	0
uc001yda.1	9548	9399	0	0
uc001ydd.1	10322	10173	0	0
uc001yde.3	13613	13464	0	0
uc001ydf.3	13613	13464	0	0
uc001ydg.3	13613	13464	0	0
uc010avc.3	13613	13464	0	0
uc001ydh.1	11708	11559	0	0
uc001ydi.1	11708	11559	0	0
uc001ydj.3	30562	30413	0	0
uc001ydu.3	1940	1791	0	0
uc010avh.1	19996	19847	263.865	122.618
uc021sbc.1	47276	47127	986.316	193.025
uc001ydv.3	50583	50434	0	0
uc001ydw.2	55521	55372	0	0
uc001ydx.2	71195	71046	0	0
uc001ydy.1	8702	8553	0	0
uc021sbd.1	11671	11522	73.4508	58.7945
uc001ydz.1	24908	24759	0.0278167	0.0103619
uc001yea.1	24908	24759	0.0278167	0.0103619
uc001yeb.1	24908	24759	0.0278167	0.0103619
uc001yec.1	24696	24547	13.5041	5.0738
uc021sbe.1	68	68	0	0
uc001yef.2	137970	137821	66.0216	4.41813
uc001yeh.4	2824	2675	56	193.078
uc001yei.4	58343	58194	138.62	21.9692
uc010avi.3	58343	58194	138.62	21.9692
uc001yej.1	31685	31536	53.761	15.7227
uc001yek.3	1961	1812	98.5	501.355
uc001yel.3	1961	1812	98.5	501.355
uc001yfb.4	4230	4081	0	0
uc001yfc.4	4230	4081	0	0
uc031qqd.1	4230	4081	0	0
uc001yfi.3	82084	81935	571	64.2739
uc001yfv.2	54012	53863	1.00161	0.171505
uc001yfw.2	52515	52366	0	0
uc001yfx.2	45063	44914	0	0
uc001yfy.2	20195	20046	0	0
uc010avq.2	20195	20046	0	0
uc021sbl.1	41	41	0	0
uc001yga.3	102198	102049	0	0
uc001ygb.3	102198	102049	0	0
uc031qqh.1	102198	102049	0	0
uc031qqi.1	102198	102049	0	0
uc031qqj.1	82499	82350	590.547	66.1391
uc001ygc.3	83144	82995	387.453	43.0561
uc001ygd.3	71086	70937	0	0
uc021sbn.1	70794	70645	0	0
uc001ygf.3	69611	69462	0	0
uc010avr.3	93125	92976	4125.51	409.237
uc001ygx.2	13260	13111	13	9.14482
uc010avv.3	4619	4470	2595.1	5354.43
uc001yha.3	15408	15259	528.952	319.711
uc010twx.2	15408	15259	528.952	319.711
uc010avw.3	10866	10717	5.84164e-06	5.02724e-06
uc001yhg.2	41803	41654	1238.21	274.161
uc001yhh.1	41803	41654	1238.21	274.161
uc001yhi.1	41803	41654	1238.21	274.161
uc001yhk.1	42556	42407	1154.51	251.089
uc001yhl.1	42556	42407	1154.51	251.089
uc010twz.1	21398	21249	0	0
uc001yhp.3	9633	9484	1191.89	1159.08
uc010txa.2	30924	30775	1880.75	563.638
uc001yhq.3	32648	32499	207.36	58.8468
uc010txj.1	4193	4044	0	0
uc031qqm.1	21	21	0	0
uc001ykb.1	3454	3305	6.27637	17.5148
uc001ykd.1	8181	8032	9.04937	10.3911
uc001yke.3	3105	2956	1.57537	4.91525
uc031qqn.1	3105	2956	1.57537	4.91525
uc001ykf.3	3100	2951	7.76176	24.2582
uc001ykg.3	3100	2951	7.76176	24.2582
uc001ykh.3	3096	2947	0	0
uc021sdw.1	136	136	0	0
uc001yku.4	6438	6289	24671.2	36180.6
uc001ykv.4	59012	58863	35.8363	5.61498
uc001ykw.1	3714	3565	0	0
uc001ykx.1	3387	3238	0	0
uc001ylh.4	16125	15976	51.7262	29.8614
uc001ylj.4	11801	11652	37.4979	29.6807
uc001ylk.4	11801	11652	37.4979	29.6807
uc001yll.4	11801	11652	37.4979	29.6807
uc001ylm.4	76380	76231	12.6053	1.52507
uc001yln.4	76380	76231	12.6053	1.52507
uc010txv.3	76380	76231	12.6053	1.52507
uc001ylu.1	16977	16828	511.38	280.271
uc021sea.1	14436	14287	0	0
uc001ylv.1	14638	14489	18.1323	11.542
uc021seb.1	14638	14489	18.1323	11.542
uc001ylx.1	1957	1808	23.2597	118.652
uc001ylz.1	2931	2782	148.526	492.393
uc001yma.1	2931	2782	148.526	492.393
uc021sec.1	954	805	407.689	4670.9
uc001ymi.1	125027	124878	6070.82	448.362
uc001ymj.1	20760	20611	1504.02	673.01
uc001ymn.3	1808	1659	0	0
uc001ymp.1	694	545	2	33.8455
uc001ynf.2	3202	3053	31419	94914.7
uc001ynh.2	5775	5626	622.317	1020.19
uc001yni.2	5775	5626	622.317	1020.19
uc001ynj.2	6271	6122	49.371	74.3783
uc021seg.1	1344	1195	291.994	2253.59
uc001ynu.1	1647	1498	0	0
uc001ynv.1	1660	1511	0	0
uc001ynx.4	17870	17721	398.153	207.219
uc001yny.4	17870	17721	398.153	207.219
uc001ynz.4	17870	17721	398.153	207.219
uc001yoa.4	17870	17721	398.153	207.219
uc021sei.1	20	20	0	0
uc010awv.1	12803	12654	633.353	461.621
uc001yof.1	113840	113691	86.6785	7.03158
uc001yog.1	107062	106913	0	0
uc001yoi.4	9279	9130	1393.61	1407.8
uc001yoj.4	9279	9130	1393.61	1407.8
uc001yok.3	9057	8908	0	0
uc010aww.2	9057	8908	0	0
uc031qqp.1	1883	1734	0	0
uc021sej.1	86	86	0	0
uc001you.2	2237	2088	0	0
uc001yov.1	1201	1052	0	0
uc001yox.1	10678	10529	0	0
uc021sek.1	56	56	1	164.695
uc001ypj.3	2372	2223	592.883	2459.79
uc010tyk.2	8329	8180	4174.05	4706.22
uc001ypk.3	24252	24103	33.3262	12.7521
uc001ypl.3	24252	24103	33.3262	12.7521
uc010axa.3	24842	24693	463.371	173.07
uc001ypm.3	26394	26245	271.02	95.2405
uc001ypn.3	26394	26245	271.02	95.2405
uc021sen.1	4440	4291	30.1699	64.846
uc021seo.1	16652	16503	8304.66	4641.16
uc001ypx.2	33230	33081	951.349	265.234
uc010axc.1	41104	40955	98.8246	22.2549
uc001yqa.2	11516	11367	422.97	343.188
uc001yqb.2	11516	11367	422.97	343.188
uc021sep.1	726	577	1148.06	18350.9
uc001yqc.3	6767	6618	2	2.78722
uc001yqd.3	16018	15869	0	0
uc001yqe.3	16018	15869	0	0
uc010axe.1	10031	9882	0	0
uc001yqf.4	10423	10274	5162.34	4634.2
uc001yqg.4	27844	27695	3313.83	1103.56
uc001yqh.4	27844	27695	3313.83	1103.56
uc001yqi.4	8387	8238	214	239.585
uc010tyn.3	8387	8238	214	239.585
uc001yqk.2	13107	12958	493.271	351.087
uc001yql.2	38600	38451	0.696621	0.167092
uc001yqo.2	40119	39970	161.141	37.1825
uc001yqp.2	91707	91558	248.197	25.0016
uc010axg.1	91707	91558	248.197	25.0016
uc010tyo.1	106292	106143	6.41266e-05	5.57204e-06
uc010typ.1	106292	106143	6.41266e-05	5.57204e-06
uc001yqn.2	38457	38308	7.53597e-08	1.81434e-08
uc010axh.1	38457	38308	7.53597e-08	1.81434e-08
uc010axi.1	10793	10644	0	0
uc010axj.1	21252	21103	0	0
uc001yqr.3	44807	44658	0	0
uc031qqx.1	1288830	1.28868e+06	1857.4	13.2932
uc001yrs.3	277245	277096	0	0
uc001yrt.3	277622	277473	0	0
uc010axp.1	290	141	0	0
uc001yru.2	2323	2174	0	0
uc001yrw.1	263185	263036	0	0
uc001yrx.2	264192	264043	0	0
uc001yry.1	180	31	0	0
uc001yrz.2	224573	224424	0	0
uc001ysb.2	4706	4557	0	0
uc031qqy.1	3257	3108	0	0
uc001ysc.3	639	490	0	0
uc001ysd.1	290	141	0	0
uc001yse.3	127790	127641	0	0
uc001ysg.1	5201	5052	0	0
uc001ysh.1	8273	8124	0	0
uc001ysi.2	8273	8124	0	0
uc001ysj.3	26364	26215	0	0
uc001ysk.1	24815	24666	0	0
uc001ysl.1	24815	24666	0	0
uc001ysm.2	25822	25673	0	0
uc001ysn.1	26820	26671	0	0
uc021set.1	2474	2325	0	0
uc001ysu.1	2540	2391	0	0
uc001ysv.3	21198	21049	0	0
uc001ysw.1	741	592	0	0
uc001ysx.1	4114	3965	0	0
uc001ysz.3	1023	874	0	0
uc001yta.1	1088	939	0	0
